gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
320376	6.871	Bcorl1	1.61	1.52	1.21	0.02
320383	2.885	B230317F23Rik	0.03	0.03	0.07	0.68
320394	1.767	Cenpt	0.51	0.55	0.43	0.00
320398	3.869	Lrig3	1.76	1.83	1.44	0.01
320404	6.241	Itpkb	1.63	1.90	1.50	0.01
320405	4.783	Cadps2	3.03	3.14	2.48	0.01
320407	3.899	Klri2	0.03	0.03	0.03	0.20
320411	3.579	A730089K16Rik	0.02	0.02	0.03	0.46
320415	0.629	Gchfr	206.07	209.77	164.45	0.00
320429	10.520	Lba1	0.04	0.04	0.04	0.13
320435	2.863	5830482F20Rik	0.54	0.53	0.43	0.04
320438	3.114	Alg6	1.55	1.63	1.40	0.09
320440	4.106	9530091C08Rik	0.02	0.01	0.02	0.59
320452	1.642	P4ha3	0.04	0.04	0.03	0.00
320454	2.873	9930032O22Rik	0.01	0.01	0.01	0.00
320456	2.152	B330016D10Rik	0.63	0.59	0.46	0.00
320460	4.655	A830006F12Rik	0.03	0.03	0.03	0.18
320469	0.672	9930014A18Rik	0.43	0.22	0.17	0.00
320472	6.315	Ppm1e	0.04	0.04	0.03	0.00
320473	8.023	Heatr5b	2.27	1.96	1.56	0.02
320474	1.463	E030042O20Rik	0.49	0.45	0.35	0.00
320479	0.843	C330024D21Rik	0.00	0.00	0.00	0.00
320484	3.677	A430107D22Rik	0.25	0.25	0.20	0.00
320487	7.761	Heatr5a	1.51	1.57	1.35	0.09
320492	2.772	A830018L16Rik	0.02	0.02	0.02	0.00
320495	1.174	A130090K04Rik	0.00	0.03	0.02	0.00
320500	3.218	A930001M12Rik	0.05	0.05	0.05	0.16
320502	2.242	Lmod3	0.13	0.12	0.09	0.00
320506	5.717	Lmbrd2	7.43	9.19	7.26	0.01
320508	5.663	Cachd1	0.25	0.26	0.22	0.08
320509	0.787	9930022D16Rik	0.00	0.00	0.00	0.00
320522	1.207	A830053O21Rik	0.03	0.02	0.02	0.00
320528	13.071	Vps13c	2.38	2.81	2.21	0.01
320534	4.575	Tmem104	3.81	3.57	2.82	0.01
320538	9.215	D130059P03Rik	0.63	0.99	0.82	0.05
320541	6.976	A530082C11Rik	5.47	4.88	3.96	0.04
320549	2.476	D5Ertd577e	0.00	0.00	0.00	0.00
320554	3.512	Tcp11l1	0.31	0.28	0.25	0.13
320558	5.688	Sycp2	0.01	0.01	0.02	0.51
320560	4.498	D030011O10Rik	6.24	4.99	3.92	0.01
320563	4.123	Islr2	0.03	0.03	0.03	0.33
320569	1.897	A130023I24Rik	0.03	0.03	0.06	0.61
320571	4.474	4930417M19Rik	0.07	0.07	0.05	0.00
320581	2.243	4833405L16Rik	0.00	0.00	0.02	1.00
320586	2.142	A630089N07Rik	0.02	0.01	0.06	0.88
320587	2.119	A230069A22Rik	0.30	0.26	0.27	0.25
320590	2.930	Svopl	0.02	0.02	0.02	0.34
320593	0.729	A230051N06Rik	0.04	0.04	0.06	0.51
320595	6.168	Phf8	1.59	2.12	1.67	0.01
320604	3.001	A730037C10Rik	0.01	0.13	0.13	0.19
320609	5.491	D330017J20Rik	0.04	0.04	0.05	0.35
320631	5.335	Abca15	0.00	0.00	0.00	0.00
320632	6.740	Ascc3l1	16.40	16.82	13.19	0.00
320633	5.267	Zbtb26	0.30	0.28	0.24	0.08
320634	5.184	Ocrl	1.09	1.07	0.84	0.00
320635	2.688	Cyb5r2	0.02	0.02	0.05	0.69
320640	3.997	9530098N22Rik	0.00	0.00	0.01	1.00
320655	2.424	Perld1	1.39	1.38	1.11	0.03
320661	6.012	D5Ertd579e	5.72	5.35	4.21	0.01
320662	2.412	Casc1	0.00	0.01	0.01	0.00
320664	5.794	F730031O20Rik	0.02	0.02	0.02	0.34
320674	0.891	4921534A09Rik	0.33	0.14	0.11	0.00
320678	4.494	A930037G23Rik	0.96	0.87	0.71	0.04
320679	0.934	Samd12	0.03	0.03	0.05	0.52
320683	6.476	Zfp629	2.10	1.88	1.49	0.01
320685	2.052	Dctd	0.06	0.06	0.05	0.00
320696	3.636	4932413O14Rik	0.06	0.06	0.05	0.00
320700	3.007	A930033H14Rik	0.82	0.76	0.61	0.03
320701	2.182	C130034I18Rik	0.00	0.00	0.00	0.00
320703	3.125	B230340J04Rik	0.15	0.13	0.12	0.13
320705	2.292	B230209C24Rik	0.06	0.05	0.04	0.00
320706	13.252	9830001H06Rik	0.38	0.36	0.30	0.05
320707	6.750	Atp2b3	0.03	0.04	0.04	0.25
320709	2.781	Tmem117	0.09	0.09	0.07	0.00
320712	3.870	Abi3bp	0.66	0.74	0.58	0.01
320713	7.419	Mysm1	0.79	0.74	0.60	0.04
320714	4.322	D030016E14Rik	9.29	9.74	7.65	0.00
320717	4.611	Pptc7	5.55	5.31	4.20	0.01
320718	3.640	Slc26a9	0.02	0.02	0.02	0.29
320720	3.766	Fastkd1	7.24	6.54	5.26	0.03
320722	2.145	A330050F15Rik	0.05	0.04	0.03	0.00
320727	5.359	Ipo8	8.86	8.90	7.01	0.01
320734	0.643	C920008G01Rik	0.00	0.00	0.00	0.00
320736	2.865	E130203B14Rik	0.63	0.62	0.50	0.03
320742	2.023	A230072C01Rik	0.34	0.34	0.31	0.15
320743	3.463	A630005I04Rik	0.00	0.00	0.01	1.00
320747	2.943	Lingo4	0.07	0.06	0.07	0.34
320751	2.978	D830014E11Rik	0.07	0.06	0.06	0.25
320756	2.610	9330155M09Rik	0.00	0.00	0.00	0.00
320757	2.012	A630052C17Rik	0.50	0.46	0.36	0.00
320769	3.075	Prdx6-rs1	2.11	2.06	4.92	0.67
320772	3.693	Mamdc1	0.00	0.02	0.03	0.45
320782	3.342	Tmem154	0.12	0.12	0.09	0.00
320784	1.253	C230072F16Rik	0.00	0.00	0.00	0.00
320790	9.701	Chd7	1.41	1.47	1.20	0.04
320795	3.049	Pkn1	9.70	10.37	8.16	0.01
320799	4.480	Zhx3	6.12	5.74	4.53	0.01
320802	3.863	6330512M04Rik	0.05	0.11	0.09	0.07
320806	3.089	Gfm2	13.06	13.36	10.52	0.01
320808	6.677	Wdr22	8.07	6.31	5.17	0.05
320816	4.312	Ankrd16	0.59	1.07	0.85	0.01
320817	8.102	Atad2b	1.48	1.42	1.12	0.01
320825	2.495	E130306M17Rik	0.17	0.16	0.13	0.00
320827	6.835	C530008M17Rik	0.06	0.06	0.05	0.07
320832	2.371	Sirpb1	0.00	0.01	0.02	0.56
320840	6.158	Negr1	0.02	0.01	0.01	0.33
320844	3.131	Amigo3	0.38	0.42	0.34	0.02
320846	1.727	A530058N18Rik	0.02	0.00	0.00	0.00
320858	1.536	D930040M24Rik	0.00	0.00	0.00	0.00
320864	2.604	Krt26	0.00	0.00	0.00	0.00
320865	1.019	Cdh18	0.83	0.77	8.78	0.93
320869	0.518	4732415M23Rik	0.44	0.41	0.32	0.00
320871	2.935	B230206H07Rik	3.63	1.22	0.99	0.03
320873	3.405	Cdh10	0.02	0.02	0.02	0.31
320878	6.597	Mical2	2.47	3.01	2.38	0.01
320898	2.237	A430107P09Rik	0.00	0.00	0.00	0.00
320907	2.043	B430105G09Rik	0.87	0.77	0.82	0.27
320910	3.096	Itgb8	0.08	0.09	0.08	0.10
320916	4.400	C530024P05Rik	0.03	0.04	0.03	0.00
320923	2.795	Mtap7d3	0.03	0.04	0.03	0.00
320924	5.742	Ccbe1	0.70	0.69	0.56	0.03
320938	4.198	Tnpo3	11.49	11.52	9.06	0.01
320940	8.551	Atp11c	19.31	19.42	15.29	0.01
320946	3.533	A930035D04Rik	0.61	0.39	0.32	0.04
320949	3.362	D830039M14Rik	0.07	0.06	0.05	0.13
320951	2.717	Pisd	8.23	6.60	9.45	0.45
320952	2.095	A730013G03Rik	0.00	0.00	0.00	0.00
320974	3.475	B430119L13Rik	0.06	0.05	0.05	0.15
320981	3.065	Enpp6	0.29	0.28	0.23	0.03
320982	3.967	Arl4c	0.73	0.68	0.55	0.03
320995	3.088	Rfxdc1	0.00	0.00	0.00	0.00
320997	2.618	4732474A20Rik	0.41	0.40	0.31	0.00
321000	4.214	4933421E11Rik	1.66	1.56	1.24	0.02
321003	4.767	Xpnpep3	2.34	3.02	2.46	0.04
321006	8.049	Vprbp	4.91	4.25	3.57	0.07
321007	4.540	Serac1	0.74	0.68	0.53	0.00
321008	3.666	6330408A02Rik	0.69	0.60	0.48	0.01
321015	1.392	5330439B14Rik	0.28	0.09	0.07	0.00
321018	12.861	Serpina4-ps1	2.24	2.09	1.64	0.00
321019	2.942	Ebi2	0.10	0.09	0.07	0.00
321020	1.020	Fpr-rs6	0.00	0.00	0.00	0.00
321021	1.025	Fpr-rs7	0.00	0.00	0.00	0.00
321022	5.993	Cdv3	2.94	2.80	11.08	0.80
326618	2.082	Tpm4	5.21	5.02	7.54	0.48
326619	0.312	Hist1h4a	0.00	0.00	0.23	1.00
326620	0.312	Hist1h4b	0.00	0.00	0.15	1.00
326622	5.174	Upf2	2.89	2.92	2.34	0.02
326623	3.321	Tnfsf15	0.02	0.02	0.02	0.00
327655	6.123	Hisppd2a	0.48	0.45	0.36	0.01
327744	1.779	E130307A14Rik	0.04	0.03	0.02	0.00
327747	1.529	9030224M15Rik	0.25	0.24	0.19	0.00
327749	1.608	C230040G06	0.00	0.00	0.00	0.00
327762	4.087	Dna2l	2.19	2.17	1.71	0.01
327766	2.990	Tmem26	0.21	0.19	0.15	0.00
327767	0.901	LOC327767	0.11	0.10	0.10	0.25
327799	2.946	Usp44	0.01	0.01	0.01	0.00
327814	7.161	Ppfia2	0.05	0.71	0.56	0.01
327826	5.996	Frs2	3.56	3.32	2.62	0.01
327860	1.319	OTTMUSG00000005065	0.00	0.00	0.00	0.00
327871	0.892	RP23-353E13.1	2.06	1.86	2.43	0.40
327900	3.032	Ubtd2	0.69	0.65	0.52	0.03
327939	1.192	D630015H07	0.00	0.00	0.02	1.00
327942	3.617	Pigl	2.57	2.70	2.13	0.01
327951	1.450	Cyb5d1	0.97	3.32	5.73	0.55
327954	13.704	Dnahc2	0.04	0.04	0.03	0.05
327956	0.672	Vmo1	3.53	3.32	2.67	0.03
327957	1.055	A430084P05Rik	1.02	1.00	0.87	0.10
327958	6.666	Pitpnm3	0.11	0.10	0.09	0.15
327959	2.740	Fbxo39	0.88	1.09	0.86	0.01
327963	4.814	RP23-221M24.3	0.01	0.01	0.01	0.00
327978	5.203	Slfn5	1.57	1.83	1.50	0.05
327987	12.175	Thrap1	2.01	1.92	1.55	0.03
327992	5.060	Hsf5	0.10	0.62	0.50	0.03
328019	1.112	4933400C05Rik	0.03	0.03	0.02	0.00
328035	1.207	Fads6	18.85	19.11	15.04	0.01
328059	2.800	Slc7a15	0.05	0.04	0.03	0.00
328092	2.564	6530401N04Rik	4.10	3.97	3.25	0.05
328099	1.898	AU021838	9.27	8.36	8.82	0.26
328108	6.909	A430041B07Rik	2.10	2.10	1.66	0.01
328110	3.944	Prpf39	3.69	2.41	1.88	0.00
328121	1.080	Gm804	0.06	0.08	0.08	0.26
328133	5.200	Slc39a9	7.25	9.35	7.38	0.01
328162	2.393	6720458F09Rik	3.30	3.13	2.45	0.00
328231	1.518	EG328231	0.00	0.00	0.02	1.00
328232	7.267	Gfod1	0.48	0.46	0.37	0.03
328234	3.084	Rnf182	0.00	0.03	0.02	0.00
328235	0.668	A730030A06	0.15	0.14	0.11	0.00
328250	2.548	Gm806	0.03	0.02	0.02	0.00
328258	2.739	AU042651	3.43	3.59	2.81	0.00
328264	3.604	EG328264	0.00	0.00	0.01	1.00
328274	3.321	Zfp459	0.00	0.00	0.06	1.00
328277	2.996	LOC328277	0.24	0.22	0.30	0.42
328309	3.082	ENSMUSG00000042857	0.32	0.29	0.26	0.14
328314	1.297	EG328314	0.05	0.05	0.04	0.00
328329	10.640	Mast4	0.30	0.29	0.24	0.04
328330	4.263	D130037M23Rik	1.04	0.66	0.54	0.04
328354	1.921	EG328354	0.00	0.00	0.00	0.00
328364	0.930	D930049A15Rik	0.10	0.10	0.10	0.24
328365	7.617	Zmiz1	4.13	4.53	3.62	0.02
328370	2.372	Rft1	6.35	6.50	5.10	0.00
328381	1.296	Sh2d4b	0.00	0.00	0.00	0.00
328401	1.187	Rnase9	0.03	0.03	0.02	0.00
328417	6.083	Parp4	1.96	2.22	1.81	0.04
328424	2.688	Kcnrg	0.08	0.08	0.06	0.00
328440	0.997	Npm2	0.10	0.09	0.07	0.00
328451	2.670	Pabpc4l	0.10	0.09	3.08	0.98
328479	2.008	EG328479	0.00	0.00	0.05	1.00
328482	1.171	Trav9d-2	0.00	0.00	0.00	0.00
328483	1.034	LOC328483	0.00	0.00	0.00	0.00
328505	1.696	C130057D23Rik	0.00	0.00	0.01	1.00
328561	1.957	9130218O11Rik	0.02	0.02	0.02	0.00
328563	2.293	A330102K04Rik	0.03	0.03	0.03	0.30
328572	9.651	Ep300	3.34	3.00	2.54	0.08
328573	4.673	4930407I10Rik	0.01	0.01	0.01	0.00
328594	0.658	D630010B17Rik	0.05	0.05	0.04	0.00
328643	2.401	BC052055	0.00	0.00	0.00	0.00
328644	2.877	EG328644	0.03	0.03	0.06	0.58
328657	0.982	Gm1968	0.03	0.03	0.02	0.00
328660	0.983	Bex6	0.00	0.00	0.00	0.00
328695	0.702	Gm813	0.00	0.00	0.00	0.00
328699	1.456	Gabrr3	0.02	0.02	0.02	0.00
328734	21.069	D030013I16Rik	0.17	0.11	0.28	0.69
328747	1.722	C330048F19	0.00	0.00	0.00	0.00
328759	2.364	LOC328759	0.01	0.01	0.01	0.00
328766	0.667	4933430A09	0.00	0.00	0.00	0.00
328778	1.679	Rab26	0.12	0.38	0.30	0.00
328779	1.220	Hs3st6	0.98	0.91	0.71	0.00
328780	1.216	Prss34	0.00	0.00	0.00	0.00
328783	2.628	BC052484	0.05	0.05	0.04	0.00
328788	0.446	Gm749	0.07	0.07	0.05	0.00
328789	1.144	Tmhs	0.03	0.03	0.02	0.00
328795	2.539	Ubash3a	0.03	0.02	0.02	0.00
328801	1.117	Zfp414	3.05	3.10	2.42	0.00
328825	0.617	EG328825	1.00	0.93	33.36	0.98
328829	3.600	9830107B12Rik	0.00	0.00	0.00	0.00
328830	1.859	A530064D06Rik	0.02	0.02	0.03	0.45
328833	4.509	Treml2	0.06	0.06	0.06	0.18
328839	2.586	A130033B22	0.01	0.01	0.02	0.54
328845	2.608	Acsbg2	0.01	0.01	0.01	0.00
328918	0.673	C230097I24Rik	0.00	0.00	0.00	0.00
328949	4.843	Mcc	2.41	2.23	2.05	0.15
328953	0.677	A730092B10	0.00	0.00	0.00	0.00
328967	4.410	4933429F08Rik	1.29	1.61	1.26	0.00
328971	1.135	Spink10	0.17	0.19	0.15	0.00
328977	5.771	Zfp532	0.43	0.38	0.33	0.11
329002	9.580	Zfp236	1.52	1.45	1.14	0.00
329003	7.142	Zfp516	0.73	0.70	0.56	0.02
329008	1.865	LOC329008	1.32	1.23	40.16	0.98
329015	6.340	1810013C15Rik	11.13	11.54	9.15	0.01
329047	0.618	Gm815	0.00	0.00	0.00	0.00
329055	2.273	EG329055	0.00	0.00	0.01	1.00
329056	0.636	A830019P07Rik	0.05	0.05	0.04	0.00
329064	3.287	Pkd2l1	0.01	0.01	0.01	0.00
329065	3.072	Scd4	0.45	0.42	0.48	0.32
329070	5.422	C230050L11	2.50	2.69	2.12	0.01
329078	5.023	Emx2os	0.01	0.01	0.02	0.64
329093	2.138	Cpa6	0.00	0.24	1.19	0.84
329123	0.676	EG329123	0.00	0.00	0.00	0.00
329126	0.614	LOC329126	1.96	1.81	8.66	0.84
329152	6.803	Hecw2	0.28	0.31	0.25	0.04
329154	6.165	Ankrd44	0.51	0.51	0.40	0.01
329159	1.641	9130227L01Rik	0.08	0.07	0.05	0.00
329160	0.936	EG329160	0.00	0.03	0.02	0.00
329165	5.777	Abi2	0.66	0.60	0.50	0.06
329207	3.851	Gm817	0.02	0.02	0.02	0.00
329217	0.404	EG329217	0.08	0.07	0.11	0.52
329244	1.023	Il19	0.06	0.06	0.09	0.50
329251	9.608	Ppp1r12b	0.36	0.65	0.53	0.03
329252	3.623	Lgr6	0.08	0.09	0.07	0.00
329260	8.211	BC042698	0.93	1.76	1.40	0.01
329274	3.685	A230106N23Rik	0.03	0.02	0.02	0.29
329278	5.772	Tnn	0.01	0.01	0.01	0.00
329305	0.681	Gm821	0.00	0.00	0.00	0.00
329324	1.731	Syt14	0.02	0.02	0.04	0.63
329360	2.021	Gm757	0.02	0.01	0.02	0.60
329366	3.147	4932418E24Rik	0.02	0.02	0.02	0.00
329369	4.829	5730588L14Rik	0.01	0.09	0.07	0.00
329372	2.201	D2Bwg1423e	0.54	0.97	0.76	0.00
329375	1.084	1700101E01Rik	0.16	0.19	0.19	0.23
329384	0.913	Ptrh1	1.10	1.12	0.88	0.00
329416	1.757	Nostrin	8.72	9.72	7.63	0.00
329421	8.148	Myo3b	0.00	5.79	4.70	0.04
329430	1.011	A330043C09Rik	0.03	0.03	0.02	0.00
329436	1.780	OTTMUSG00000016703	0.02	0.02	0.02	0.00
329460	0.957	Olfr1193	0.00	0.00	0.00	0.00
329470	1.998	2610203E10Rik	1.15	1.25	0.98	0.00
329482	3.973	Dcdc5	0.00	0.03	0.03	0.20
329483	0.667	9330126M15	0.00	0.00	0.00	0.00
329502	4.477	Pla2g4e	0.03	0.03	0.02	0.00
329504	2.623	Lcmt2	5.29	5.03	3.93	0.00
329506	4.834	Ctdspl2	0.96	0.97	0.89	0.15
329509	1.266	1810024B03Rik	0.54	0.24	0.19	0.00
329513	3.431	A730036I17Rik	0.01	0.01	0.01	0.00
329514	2.425	OTTMUSG00000015529	0.03	0.02	0.05	0.71
329521	0.366	EG329521	0.71	0.66	17.24	0.97
329540	5.938	8430427H17Rik	0.18	0.23	0.22	0.17
329541	1.463	EG329541	0.02	0.02	0.02	0.00
329547	1.779	Bpi	0.00	0.00	0.00	0.00
329554	1.099	Gm826	0.74	0.68	0.53	0.00
329557	1.252	9530004A22Rik	11.72	11.06	21.08	0.59
329559	6.643	Zfp335	3.69	3.33	2.64	0.01
329575	3.471	LOC329575	0.66	0.62	0.86	0.44
329581	0.906	Birc7	0.00	0.00	0.00	0.00
329628	16.105	Fat4	0.11	0.10	0.08	0.00
329633	0.100	4932443G14	0.00	0.00	0.00	0.00
329636	1.085	A630062H14	0.06	0.06	0.07	0.32
329641	3.083	6030405A18Rik	0.02	0.02	0.03	0.49
329659	1.541	E130311K13Rik	2.23	2.21	1.79	0.03
329693	2.441	Fcrl5	0.00	0.00	0.00	0.00
329697	2.515	AI849053	0.05	0.05	0.07	0.42
329702	2.950	Dcst2	0.03	0.03	0.03	0.25
329706	2.647	LOC329706	0.04	0.03	0.62	0.96
329716	1.159	BC107364	0.00	0.00	0.00	0.00
329727	4.979	Dennd2c	0.14	0.13	0.10	0.00
329731	4.316	7530404M11Rik	0.04	0.03	0.03	0.32
329738	2.603	4921525H12Rik	0.00	0.00	0.00	0.00
329739	5.713	B430201A12Rik	0.53	0.50	0.42	0.08
329763	1.665	EG329763	0.00	0.00	0.00	0.00
329777	4.867	Pigk	6.16	6.37	5.43	0.08
329782	0.703	4930570G19Rik	0.00	0.00	0.00	0.00
329795	3.447	Tmem67	0.66	0.63	0.51	0.03
329824	2.824	LOC329824	0.03	0.03	0.05	0.52
329828	4.155	AI464131	11.70	10.91	8.65	0.01
329831	1.350	4833436C18Rik	0.02	0.02	0.02	0.00
329839	1.092	Gm829	0.03	0.03	0.02	0.00
329872	9.307	Frem1	0.03	0.03	0.02	0.00
329876	2.053	A930009N24	0.02	0.01	0.01	0.00
329877	5.782	Dennd4c	2.46	2.48	1.95	0.00
329908	11.510	Usp24	7.56	5.41	4.26	0.01
329909	1.273	Tmem61	0.03	0.02	0.02	0.00
329910	5.584	Acot11	0.71	0.63	0.51	0.03
329918	1.372	A030013N09Rik	0.00	0.00	0.00	0.00
329919	1.678	OTTMUSG00000008540	0.00	0.00	0.00	0.00
329934	3.010	Foxo6	0.10	0.13	0.10	0.00
329941	4.331	Col8a2	0.15	0.14	0.11	0.05
329950	0.697	Gm831	0.05	0.04	0.03	0.00
329954	1.710	Catsper4	0.00	0.00	0.00	0.00
329972	2.513	Spata21	0.04	0.04	0.03	0.00
329977	1.014	Fhad1	0.94	0.92	0.74	0.03
329984	2.058	LOC329984	0.00	0.00	0.00	0.00
329986	2.103	BC080695	0.00	0.00	0.00	0.00
329993	1.421	Gm438	0.00	0.00	0.00	0.00
330004	1.291	Gm833	0.00	0.00	0.02	1.00
330010	2.307	Ttll10	0.10	0.09	0.07	0.00
330031	1.334	EG330031	0.02	0.02	0.02	0.00
330050	2.966	AI847670	1.94	1.81	1.42	0.01
330053	0.904	4933427G23Rik	0.18	0.17	0.76	0.82
330064	3.248	Slc5a6	2.90	2.70	3.18	0.34
330070	5.187	EG330070	0.09	0.07	0.05	0.00
330096	2.039	D830007B15Rik	0.03	0.03	0.02	0.00
330097	0.543	EG330097	0.00	0.00	0.04	1.00
330119	4.571	Adamts3	0.04	0.03	0.03	0.18
330122	1.013	Gm1960	0.00	0.00	0.00	0.00
330129	2.803	EG330129	0.27	0.25	0.86	0.77
330146	0.976	4930458A03Rik	0.07	0.06	0.10	0.51
330149	4.305	Hfm1	0.00	0.00	0.00	0.00
330166	7.967	A230057G18Rik	0.07	0.03	0.02	0.00
330171	3.059	Kctd10	5.37	5.21	4.27	0.05
330173	0.945	2610524H06Rik	0.14	0.13	0.18	0.42
330177	4.368	Taok3	12.81	12.40	9.80	0.01
330188	2.283	Ccdc63	0.01	0.03	0.02	0.00
330189	1.860	BC022593	1.26	1.31	1.02	0.00
330192	2.512	Vps37b	6.90	6.57	5.18	0.01
330216	1.087	BC038925	0.90	0.83	0.67	0.03
330217	3.162	Gal3st4	0.14	0.14	0.12	0.06
330222	7.063	Sdk1	0.06	0.07	0.05	0.00
330228	2.158	4933411G11Rik	0.03	0.03	0.02	0.00
330230	1.848	Gm792	0.04	0.03	0.02	0.00
330260	1.850	Pon2	26.85	27.16	21.39	0.01
330264	1.070	LOC330264	0.15	0.14	0.40	0.72
330267	6.551	Thsd7a	0.06	0.06	0.05	0.13
330277	1.587	BC048651	0.00	0.00	0.00	0.00
330286	11.213	D630045J12Rik	0.31	0.31	0.25	0.04
330301	2.829	Zfp786	0.22	0.20	0.16	0.00
330305	0.964	EG330305	0.03	0.03	0.02	0.00
330319	4.523	Wipf3	2.78	2.58	2.12	0.05
330323	2.211	C330043M08Rik	0.94	1.10	0.86	0.00
330355	12.079	Dnahc6	0.01	0.01	0.01	0.20
330361	3.375	AW146020	0.73	0.60	0.47	0.00
330369	6.703	Fbxo41	0.04	0.04	0.03	0.00
330379	0.604	Gm839	0.11	0.10	0.08	0.00
330390	0.681	Gm765	0.19	0.18	0.14	0.00
330401	5.744	Tmcc1	7.33	6.81	5.39	0.01
330406	2.961	B4galnt3	0.39	0.40	0.33	0.05
330409	9.213	Cecr2	1.17	1.10	0.94	0.08
330414	2.398	D530008I22	0.15	0.14	0.11	0.00
330428	2.875	D630042F21Rik	0.02	0.02	0.02	0.00
330440	2.162	Gm766	0.02	0.01	0.01	0.00
330450	3.397	Mlstd1	3.58	1.34	1.06	0.01
330460	2.824	BC022651	0.09	0.06	0.05	0.00
330463	5.419	Zfp78	0.13	0.12	0.12	0.19
330470	0.822	Gm767	0.00	0.00	0.00	0.00
330474	6.928	BC057627	5.08	3.97	3.17	0.02
330479	0.453	D830036C21Rik	0.00	0.00	0.00	0.00
330483	1.716	Ceacam16	0.00	0.00	0.00	0.00
330485	2.785	Tmem145	0.03	0.04	0.04	0.21
330490	3.020	Nlrp9c	0.00	0.00	0.00	0.00
330491	1.050	EG330491	1.95	1.81	9.02	0.84
330496	0.582	Ifnl2	0.00	0.00	0.00	0.00
330502	2.061	Zfp82	0.09	0.10	0.08	0.00
330503	2.955	EG330503	0.73	0.67	0.54	0.03
330513	3.047	EG330513	0.00	0.00	0.00	0.00
330539	1.090	Gm1865	0.00	0.00	0.09	1.00
330554	4.906	Mtmr15	0.76	0.83	0.67	0.04
330577	2.788	1700129I04Rik	0.05	0.04	0.03	0.00
330578	1.415	A530021J07Rik	0.00	0.00	0.00	0.00
330581	2.553	LOC330581	0.00	0.00	0.00	0.00
330602	6.633	D930018N13	0.16	2.13	1.69	0.01
330627	9.228	Trim66	0.02	0.02	0.02	0.00
330657	2.531	BC039632	2.19	1.71	1.34	0.00
330660	3.432	Btbd16	0.02	0.02	0.03	0.47
330662	6.815	Dock1	2.10	2.26	1.77	0.00
330671	3.540	B4galnt4	0.14	0.15	0.13	0.10
330677	4.902	Nctc1	0.00	0.00	0.00	0.00
330689	0.468	EG330689	0.00	0.00	0.10	1.00
330695	1.645	Ctxn1	0.31	0.24	0.20	0.07
330721	2.404	Nek5	0.07	0.06	0.05	0.00
330723	2.455	Htra4	0.18	0.20	0.16	0.00
330731	7.308	EG330731	0.02	0.02	0.12	0.87
330767	0.763	1190028D05Rik	0.00	0.00	0.00	0.00
330788	5.920	D330038O06Rik	1.48	1.40	1.28	0.15
330790	3.576	Hapln4	3.60	3.39	2.68	0.01
330812	7.117	Rnf150	0.17	0.20	0.16	0.02
330814	9.840	Lphn1	0.44	0.45	0.38	0.07
330817	1.442	Dhps	8.58	7.06	5.54	0.00
330819	2.203	EG330819	0.01	0.01	0.01	0.00
330820	1.023	4933402J07Rik	0.06	0.06	0.05	0.00
330830	2.832	Gm770	0.00	0.00	0.01	1.00
330836	3.730	Slc7a6	0.10	0.10	0.08	0.00
330837	3.000	6030452D12Rik	0.00	0.00	0.01	1.00
330863	4.379	Trim67	0.02	0.02	0.02	0.00
330890	2.637	Piwil4	0.01	0.01	0.01	0.00
330891	0.643	LOC330891	0.00	0.00	0.04	1.00
330907	2.441	LOC330907	0.15	0.14	0.41	0.73
330908	6.002	Opcml	0.01	0.01	0.02	0.50
330914	9.203	Grit	1.23	1.41	1.11	0.01
330921	2.215	Gm846	0.03	0.03	0.02	0.00
330938	6.237	Dixdc1	2.45	2.28	1.83	0.03
330941	4.776	AI593442	0.04	0.04	0.03	0.00
330948	0.757	EG330948	0.60	0.56	7.87	0.94
330953	4.699	Hcn4	0.03	0.03	0.03	0.30
330956	0.745	A430102L10	0.00	0.00	0.00	0.00
330959	0.761	Snapc5	14.72	14.05	11.17	0.02
330962	0.488	Ostb	0.33	0.56	0.44	0.00
330998	2.475	B230218L05Rik	0.03	0.02	0.02	0.00
331000	1.117	LOC331000	0.00	0.00	0.00	0.00
331004	3.459	Slc9a9	1.54	1.52	1.20	0.01
331026	1.789	Gmppb	17.84	16.86	13.24	0.00
331046	5.486	Tgm4	3.64	3.18	2.50	0.01
331063	2.077	AI987692	0.00	0.00	0.01	1.00
331188	4.067	BC062127	0.00	0.00	0.10	1.00
331195	1.848	A430089I19Rik	0.00	0.00	0.00	0.00
331360	1.623	Znf24	0.00	0.00	0.00	0.00
331374	5.256	Dgkk	0.01	0.01	0.02	0.53
331380	1.173	LOC331380	0.00	0.00	0.08	1.00
331391	1.971	EG331391	0.00	0.00	0.00	0.00
331392	3.270	EG331392	0.08	0.06	0.10	0.52
331401	7.619	Thoc2	1.96	2.00	1.65	0.05
331416	0.951	Gm773	0.00	0.00	0.00	0.00
331461	2.098	Il1rapl1	0.00	24.30	19.10	0.01
331474	4.646	Rgag4	0.13	0.12	0.09	0.00
331476	6.752	LOC331476	0.05	0.11	0.09	0.00
331480	3.705	EG331480	0.02	0.02	0.03	0.45
331487	1.299	Uprt	0.50	0.72	0.56	0.00
331491	3.658	5031408O05Rik	0.00	0.00	0.01	1.00
331493	1.809	EG331493	0.02	0.02	0.02	0.00
331507	1.418	Gm1866	0.11	0.11	3.87	0.98
